sample,checkpoint_ns,predicate_ns,signal_ns,yield_ns,budget_update_ns,total_ns
4756,125,375,5500,1625,1500,9125
4757,125,375,5375,1750,1625,9250
4758,125,500,5375,1750,1500,9250
4759,0,375,5375,1750,1500,9000
4760,125,375,5375,1750,1500,9125
4761,0,375,5375,1625,1500,8875
4762,125,375,5375,1625,1500,9000
4763,125,375,5375,1750,1625,9250
4764,125,375,5250,1625,1625,9000
4765,125,500,5375,1750,1500,9250
4766,0,375,5375,1625,1500,8875
4767,0,375,5375,1750,1500,9000
4768,125,375,5375,1750,1625,9250
4769,125,375,5375,1625,1500,9000
4770,125,375,5250,1625,1500,8875
4771,125,375,5375,1625,1625,9125
4772,125,500,5375,1750,1625,9375
4773,125,375,5375,1750,1500,9125
4774,125,375,5375,1625,1500,9000
4775,125,375,5375,1625,1500,9000
4776,125,375,5375,1625,1500,9000
4777,125,375,5375,1750,1500,9125
4778,125,375,5375,1625,1500,9000
4779,125,375,5250,1625,1500,8875
4780,125,375,5250,1625,1500,8875
4781,125,375,5500,1750,1500,9250
4782,125,375,5375,1750,1500,9125
4783,125,375,5250,1625,1500,8875
4784,125,375,5375,1625,1500,9000
4785,125,375,5250,1625,1500,8875
4786,125,375,6000,1750,1500,9750
4787,125,375,5625,1750,1625,9500
4788,125,375,5375,1625,1500,9000
4789,0,375,5375,1750,1500,9000
4790,125,375,5375,1625,1500,9000
4791,125,375,5375,1625,1500,9000
4792,125,500,5375,1750,1625,9375
4793,0,375,5375,1750,1625,9125
4794,0,375,5375,1750,1500,9000
4795,125,375,5375,1625,1500,9000
4796,125,500,5375,1625,1500,9125
4797,125,500,5500,1625,1500,9250
4798,125,375,5375,1750,1625,9250
4799,125,375,5500,1750,1500,9250
4800,125,375,5375,1625,1500,9000
4801,125,375,5375,1625,1500,9000
4802,125,375,5375,1750,1500,9125
4803,125,500,5375,1750,1500,9250
4804,125,375,5250,1625,1500,8875
4805,125,375,5375,1750,1625,9250
4806,0,375,5250,1625,1500,8750
4807,125,375,5250,1625,1500,8875
4808,125,375,5375,1625,1625,9125
4809,125,375,5250,1625,1500,8875
4810,125,375,5500,1750,1500,9250
4811,125,375,5375,1750,1500,9125
4812,125,375,5375,1750,1625,9250
4813,0,375,5375,1625,1625,9000
4814,125,375,5375,1625,1500,9000
4815,125,375,5375,1625,1500,9000
4816,125,375,5375,1625,1500,9000
4817,125,375,5500,1625,1625,9250
4818,125,500,5375,1625,1500,9125
4819,125,375,5375,1750,1625,9250
4820,125,375,5250,1625,1500,8875
4821,125,375,5250,1750,1500,9000
4822,0,375,5250,1625,1500,8750
4823,125,375,5375,1625,1500,9000
4824,125,375,5250,1625,1500,8875
4825,125,375,5375,1625,1500,9000
4826,125,375,5375,1625,1500,9000
4827,125,375,5250,1750,1500,9000
4828,125,375,5375,1750,1500,9125
4829,125,375,5250,1750,1500,9000
4830,125,500,5375,1750,1500,9250
4831,125,375,5250,1625,1500,8875
4832,125,375,5375,1625,1500,9000
4833,125,375,5250,1625,1500,8875
4834,125,500,5250,1625,1500,9000
4835,125,375,5375,1625,1500,9000
4836,125,375,5375,1625,1500,9000
4837,0,375,5375,1625,1500,8875
4838,125,375,5375,1750,1500,9125
4839,125,375,5375,1750,1500,9125
4840,125,375,5375,1625,1500,9000
4841,125,500,5375,1625,1625,9250
4842,125,375,5375,1625,1500,9000
4843,125,375,5375,1750,1500,9125
4844,125,375,5250,1750,1500,9000
4845,125,375,5375,1750,1625,9250
4846,125,375,5500,1750,1500,9250
4847,125,375,5375,1750,1625,9250
4848,125,375,5250,1750,1500,9000
4849,0,375,5500,1750,1500,9125
4850,125,375,5375,1750,1500,9125
4851,125,375,5250,1625,1500,8875
4852,125,500,5375,1625,1500,9125
4853,0,375,5250,1625,1500,8750
4854,0,375,5375,1625,1375,8750
4855,125,375,5375,1750,1625,9250
4856,125,375,5375,1625,1500,9000
4857,125,375,5375,1625,1625,9125
4858,125,500,5375,1625,1500,9125
4859,125,375,5500,1625,1500,9125
4860,125,375,6375,1750,1625,10250
4861,125,375,5750,1625,1625,9500
4862,125,500,5500,1625,1500,9250
4863,125,375,5375,1625,1500,9000
4864,125,375,5500,1750,1625,9375
4865,125,375,5250,1750,1625,9125
4866,125,375,5375,1625,1500,9000
4867,125,500,5375,1625,1500,9125
4868,125,375,5250,1750,1500,9000
4869,125,375,5250,1750,1625,9125
4870,0,375,5375,1625,1500,8875
4871,125,375,5375,1750,1500,9125
4872,125,375,5375,1625,1500,9000
4873,125,375,5375,1750,1500,9125
4874,125,375,5375,1625,1500,9000
4875,125,500,5375,1750,1625,9375
4876,125,375,5375,1625,1500,9000
4877,125,375,5250,1625,1500,8875
4878,125,500,5375,1750,1625,9375
4879,125,375,5250,1625,1625,9000
4880,125,375,5375,1750,1500,9125
4881,125,375,5500,1750,1625,9375
4882,125,375,5375,1625,1625,9125
4883,0,375,5500,1750,1500,9125
4884,125,500,5250,1625,1500,9000
4885,125,375,5375,1625,1500,9000
4886,125,500,5375,1625,1500,9125
4887,0,375,5375,1625,1500,8875
4888,125,375,5250,1625,1625,9000
4889,125,375,5500,1750,1625,9375
4890,125,375,5375,1625,1500,9000
4891,125,375,5375,1625,1500,9000
4892,125,375,5250,1750,1500,9000
4893,125,375,5250,1625,1500,8875
4894,125,375,5250,1625,1500,8875
4895,125,375,5375,1750,1625,9250
4896,125,375,5375,1625,1500,9000
4897,125,375,5250,1625,1500,8875
4898,125,375,5500,1750,1500,9250
4899,125,500,5375,1750,1625,9375
4900,125,375,5375,1625,1500,9000
4901,125,375,5250,1625,1625,9000
4902,125,375,5250,1750,1500,9000
4903,125,375,5250,1625,1500,8875
4904,125,375,5375,1625,1500,9000
4905,0,375,5375,1625,1500,8875
4906,125,375,5375,1750,1500,9125
4907,125,500,5375,1625,1500,9125
4908,125,500,5375,1750,1500,9250
4909,125,375,5125,1750,1500,8875
4910,125,375,5375,1625,1500,9000
4911,125,500,6000,1750,1500,9875
4912,125,375,5500,1625,1500,9125
4913,125,500,5500,1750,1500,9375
4914,125,500,5375,1625,1500,9125
4915,125,500,5375,1625,1500,9125
4916,125,375,5375,1750,1500,9125
4917,125,375,5375,1625,1500,9000
4918,125,500,5375,1625,1500,9125
4919,125,375,5500,1625,1500,9125
4920,125,375,5375,1625,1500,9000
4921,125,375,5250,1625,1500,8875
4922,125,375,5500,1625,1500,9125
4923,125,375,5375,1750,1500,9125
4924,125,500,5375,1625,1500,9125
4925,125,375,5375,1750,1500,9125
4926,125,375,5375,1750,1625,9250
4927,125,375,5375,1750,1500,9125
4928,125,375,5375,1750,1500,9125
4929,125,375,5375,1750,1500,9125
4930,125,375,5375,1625,1500,9000
4931,125,375,5375,1625,1500,9000
4932,125,375,5250,1625,1500,8875
4933,0,375,5375,1625,1500,8875
4934,125,500,5250,1625,1500,9000
4935,0,375,5375,1625,1500,8875
4936,125,375,5375,1750,1500,9125
4937,125,375,5375,1750,1500,9125
4938,0,375,5375,1625,1500,8875
4939,125,375,5250,1625,1500,8875
4940,125,500,5500,1750,1500,9375
4941,125,375,5375,1625,1500,9000
4942,125,375,5375,1625,1625,9125
4943,125,375,5375,1750,1625,9250
4944,125,375,5250,1625,1500,8875
4945,125,375,5375,1625,1500,9000
4946,125,375,5250,1625,1500,8875
4947,125,500,5250,1625,1500,9000
4948,125,500,5375,1625,1500,9125
4949,125,375,5250,1750,1625,9125
4950,125,375,5250,1625,1500,8875
4951,125,375,5375,1625,1500,9000
4952,0,375,5375,1625,1500,8875
4953,125,375,5250,1625,1500,8875
4954,125,375,5375,1625,1500,9000
4955,125,500,5250,1750,1500,9125
4956,125,375,5250,1625,1500,8875
4957,125,375,5250,1625,1500,8875
4958,125,375,5500,1625,1500,9125
4959,125,375,5375,1625,1500,9000
4960,125,500,5375,1625,1500,9125
4961,125,375,5250,1625,1500,8875
4962,125,375,5375,1625,1500,9000
4963,125,375,5250,1625,1500,8875
4964,125,500,5375,1750,1625,9375
4965,125,375,5375,1625,1375,8875
4966,125,375,5125,1625,1500,8750
4967,125,375,5375,1625,1500,9000
4968,125,375,5250,1750,1625,9125
4969,125,375,5250,1625,1500,8875
4970,125,375,5375,1625,1500,9000
4971,125,375,5250,1625,1500,8875
4972,125,375,5250,1625,1500,8875
4973,125,375,5250,1625,1500,8875
4974,125,375,5250,1625,1500,8875
4975,125,375,5375,1750,1625,9250
4976,0,375,5250,1625,1500,8750
4977,0,375,5500,1625,1500,9000
4978,125,375,5250,1750,1625,9125
4979,125,375,5375,1625,1500,9000
4980,125,375,5375,1750,1500,9125
4981,125,375,5500,1750,1500,9250
4982,125,375,5500,1750,1500,9250
4983,125,375,5375,1625,1500,9000
4984,125,375,5375,1750,1625,9250
4985,125,375,5250,1625,1500,8875
4986,125,375,5375,1625,1500,9000
4987,125,375,5375,1750,1625,9250
4988,0,375,5375,1750,1500,9000
4989,125,375,5250,1625,1500,8875
4990,125,375,5375,1625,1500,9000
4991,125,500,5375,1625,1500,9125
4992,125,375,5250,1625,1500,8875
4993,125,375,5250,1625,1500,8875
4994,125,375,5375,1625,1500,9000
4995,125,375,5375,1625,1500,9000
4996,125,375,5375,1625,1500,9000
4997,125,375,5375,1625,1500,9000
4998,125,375,5500,1625,1500,9125
4999,0,375,5375,1625,1500,8875
5000,125,375,5500,1750,1625,9375
5001,125,375,5375,1625,1500,9000
5002,125,375,5375,1625,1500,9000
5003,125,375,5250,1625,1500,8875
5004,125,375,5375,1750,1625,9250
5005,125,375,5250,1750,1500,9000
5006,125,500,5375,1625,1500,9125
5007,125,375,5375,1750,1500,9125
5008,125,375,5500,1750,1625,9375
5009,0,375,5500,1625,1500,9000
5010,125,375,5375,1625,1625,9125
5011,125,375,5500,1625,1500,9125
5012,125,375,5375,1750,1625,9250
5013,125,375,5250,1625,1500,8875
5014,125,375,5375,1625,1500,9000
5015,125,375,5375,1750,1500,9125
5016,125,375,5375,1625,1625,9125
5017,125,375,5250,1625,1625,9000
5018,125,375,5375,1625,1500,9000
5019,0,375,5375,1750,1500,9000
5020,0,375,5375,1625,1500,8875
5021,125,375,5250,1625,1500,8875
5022,125,375,5500,1625,1500,9125
5023,0,375,5375,1750,1625,9125
5024,125,375,5250,1750,1500,9000
5025,125,500,5250,1625,1500,9000
5026,125,375,5375,1625,1500,9000
5027,125,375,5250,1625,1500,8875
5028,125,375,5250,1625,1500,8875
5029,125,375,5375,1625,1500,9000
5030,0,375,5250,1750,1500,8875
5031,125,375,5375,1625,1625,9125
5032,125,375,5375,1625,1500,9000
5033,125,375,5375,1625,1500,9000
5034,125,375,5125,1625,1500,8750
5035,125,375,5250,1625,1500,8875
5036,125,500,5875,1750,1625,9875
5037,125,375,5500,1750,1500,9250
5038,125,375,5375,1625,1500,9000
5039,125,375,5500,1750,1500,9250
5040,125,375,5375,1750,1500,9125
5041,0,375,5500,1750,1500,9125
5042,0,375,5250,1625,1500,8750
5043,0,375,5125,1625,1500,8625
5044,125,375,5250,1625,1500,8875
5045,125,375,5375,1750,1625,9250
5046,125,375,5250,1625,1375,8750
5047,125,375,5375,1625,1500,9000
5048,125,375,5375,1625,1500,9000
5049,125,375,5375,1750,1500,9125
5050,125,375,5250,1625,1500,8875
5051,125,375,5375,1750,1500,9125
5052,125,375,5375,1625,1500,9000
5053,125,375,5250,1625,1500,8875
5054,125,500,5250,1750,1500,9125
5055,125,500,5375,1625,1500,9125
5056,125,375,5375,1750,1625,9250
5057,0,375,5500,1750,1500,9125
5058,0,375,5375,1625,1500,8875
5059,125,375,5375,1750,1500,9125
5060,125,375,5375,1625,1500,9000
5061,125,375,5375,1625,1500,9000
5062,125,375,5375,1750,1625,9250
5063,125,375,5250,1625,1625,9000
5064,125,375,5250,1750,1500,9000
5065,125,500,5375,1625,1625,9250
5066,0,375,5375,1625,1500,8875
5067,125,500,5375,1625,1500,9125
5068,125,500,5375,1750,1625,9375
5069,0,375,5375,1625,1625,9000
5070,125,375,5375,1750,1625,9250
5071,125,375,5375,1625,1500,9000
5072,0,375,5250,1625,1500,8750
5073,0,375,5375,1625,1500,8875
5074,125,375,5250,1625,1625,9000
5075,0,375,5375,1750,1500,9000
5076,125,500,5375,1750,1500,9250
5077,125,375,5375,1625,1625,9125
5078,125,375,5375,1625,1500,9000
5079,125,375,5250,1625,1500,8875
5080,125,375,5375,1625,1500,9000
5081,125,375,5375,1625,1500,9000
5082,125,375,5375,1625,1500,9000
5083,125,375,5250,1625,1500,8875
5084,125,375,5250,1625,1500,8875
5085,0,375,5375,1625,1500,8875
5086,125,375,5375,1750,1500,9125
5087,125,375,5250,1625,1500,8875
5088,125,375,5375,1750,1500,9125
5089,0,375,5375,1625,1500,8875
5090,125,375,5375,1625,1500,9000
5091,125,375,5375,1625,1500,9000
5092,125,375,5250,1625,1500,8875
5093,0,375,5375,1625,1625,9000
5094,0,375,5500,1625,1500,9000
5095,125,375,5375,1750,1625,9250
5096,125,375,5375,1625,1500,9000
5097,125,375,5250,1625,1500,8875
5098,125,375,5250,1625,1625,9000
5099,0,375,5375,1750,1500,9000
5100,125,375,5375,1625,1500,9000
5101,125,375,5250,1750,1625,9125
5102,125,375,5375,1625,1500,9000
5103,125,375,5375,1750,1500,9125
5104,125,375,5250,1750,1625,9125
5105,125,375,5500,1750,1500,9250
5106,125,375,5375,1750,1625,9250
5107,0,375,5375,1625,1500,8875
5108,125,375,5375,1625,1500,9000
5109,125,375,5375,1625,1500,9000
5110,125,500,5250,1625,1500,9000
5111,0,375,5500,1625,1500,9000
5112,125,375,5375,1625,1500,9000
5113,125,375,5125,1625,1500,8750
5114,125,375,5375,1750,1500,9125
5115,125,375,5375,1750,1625,9250
5116,125,375,5250,1625,1500,8875
5117,125,500,5375,1625,1500,9125
5118,125,375,5375,1625,1500,9000
5119,125,375,5500,1625,1500,9125
5120,125,375,5375,1625,1500,9000
5121,0,375,5500,1625,1500,9000
5122,125,375,5500,1750,1625,9375
5123,125,375,5375,1750,1625,9250
5124,125,375,5375,1625,1500,9000
5125,125,375,5375,1625,1500,9000
5126,125,375,5250,1625,1500,8875
5127,125,500,5375,1750,1625,9375
5128,125,375,5500,1750,1625,9375
5129,125,375,5250,1625,1500,8875
5130,125,375,5500,1625,1375,9000
5131,125,375,5375,1625,1500,9000
5132,125,375,5375,1625,1500,9000
5133,125,375,5375,1625,1500,9000
5134,125,375,5375,1750,1500,9125
5135,125,500,5375,1625,1500,9125
5136,125,375,5250,1625,1500,8875
5137,125,375,5375,1750,1500,9125
5138,125,500,5250,1625,1500,9000
5139,0,375,5500,1750,1625,9250
5140,0,375,5375,1625,1500,8875
5141,125,375,5250,1750,1500,9000
5142,125,375,5375,1625,1500,9000
5143,125,375,5250,1625,1500,8875
5144,125,375,5250,1625,1500,8875
5145,125,375,5375,1750,1500,9125
5146,125,375,5375,1750,1500,9125
5147,125,375,5375,1750,1625,9250
5148,125,375,5375,1625,1500,9000
5149,125,375,5375,1750,1500,9125
5150,125,375,5250,1750,1625,9125
5151,125,375,5375,1625,1500,9000
5152,125,500,5375,1625,1500,9125
5153,0,375,5375,1625,1500,8875
5154,125,375,5375,1750,1500,9125
5155,0,375,5500,1750,1500,9125
5156,125,500,5375,1750,1500,9250
5157,125,500,5375,1750,1500,9250
5158,125,375,5250,1625,1500,8875
5159,125,500,5375,1625,1500,9125
5160,125,375,5250,1750,1625,9125
5161,125,375,5375,1750,1500,9125
5162,125,375,5875,1875,1625,9875
5163,125,375,5500,1625,1500,9125
5164,125,375,5375,1625,1500,9000
5165,125,375,5375,1750,1500,9125
5166,125,375,5375,1625,1500,9000
5167,125,375,5375,1750,1500,9125
5168,125,500,5250,1625,1625,9125
5169,125,375,5375,1625,1500,9000
5170,125,375,5375,1625,1500,9000
5171,125,375,5375,1750,1500,9125
5172,125,375,5375,1750,1500,9125
5173,125,375,5375,1625,1500,9000
5174,125,500,5250,1625,1625,9125
5175,125,375,5250,1625,1625,9000
5176,125,375,5375,1625,1500,9000
5177,0,375,5375,1750,1500,9000
5178,125,375,5500,1625,1500,9125
5179,125,375,5250,1625,1625,9000
5180,125,375,5250,1625,1500,8875
5181,0,375,5375,1625,1500,8875
5182,125,500,5375,1625,1500,9125
5183,125,375,5375,1750,1500,9125
5184,125,375,5375,1750,1500,9125
5185,125,375,5250,1625,1500,8875
5186,0,375,5375,1750,1500,9000
5187,125,375,5375,1750,1500,9125
5188,125,375,5500,1750,1500,9250
5189,125,375,5500,1750,1500,9250
5190,125,500,5250,1750,1500,9125
5191,125,500,5250,1625,1625,9125
5192,0,375,5375,1625,1500,8875
5193,125,375,5250,1625,1500,8875
5194,125,375,5375,1625,1500,9000
5195,125,375,5250,1625,1500,8875
5196,125,375,5375,1625,1500,9000
5197,125,375,5375,1625,1625,9125
5198,0,375,5250,1625,1500,8750
5199,125,375,5375,1750,1500,9125
5200,125,375,5375,1625,1500,9000
5201,125,375,5250,1750,1625,9125
5202,125,375,5375,1750,1500,9125
5203,125,500,5375,1750,11875,19625
5204,125,500,6125,1750,1625,10125
5205,125,375,5500,1875,1500,9375
5206,125,375,5375,1750,1625,9250
5207,125,375,5375,1625,1500,9000
5208,125,375,5375,1750,1500,9125
5209,125,375,5375,1750,1500,9125
5210,125,375,5375,1625,1500,9000
5211,125,375,5375,1625,1500,9000
5212,125,375,5375,1750,1500,9125
5213,125,375,5375,1625,1500,9000
5214,125,375,5375,1625,1500,9000
5215,125,375,5250,1625,1500,8875
5216,125,375,5375,1750,1500,9125
5217,125,375,5250,1625,1500,8875
5218,0,375,5375,1750,1500,9000
5219,125,500,5375,1625,1500,9125
5220,125,375,5375,1625,1500,9000
5221,125,375,5375,1625,1500,9000
5222,125,375,5250,1625,1500,8875
5223,125,375,5375,1750,1500,9125
5224,125,375,5375,1625,1500,9000
5225,125,375,5250,1625,1500,8875
5226,125,375,5375,1625,1500,9000
5227,125,375,5375,1750,1500,9125
5228,125,375,5375,1750,1625,9250
5229,125,500,5375,1625,1500,9125
5230,125,375,5375,1625,1500,9000
5231,0,375,5500,1750,1500,9125
5232,125,375,5250,1625,1500,8875
5233,125,375,5250,1625,1500,8875
5234,125,375,5250,1625,1625,9000
5235,0,375,5375,1625,1500,8875
5236,125,375,5250,1625,1500,8875
5237,125,500,5375,1750,1500,9250
5238,125,375,5250,1625,1500,8875
5239,125,500,5375,1625,1500,9125
5240,125,375,5375,1625,1500,9000
5241,125,375,5250,1625,1625,9000
5242,125,375,5375,1750,1500,9125
5243,125,375,5375,1625,1500,9000
5244,0,375,5375,1625,1500,8875
5245,125,375,5375,1625,1500,9000
5246,125,375,5375,1625,1500,9000
5247,125,375,5500,1625,1500,9125
5248,125,375,5375,1625,1500,9000
5249,125,375,5375,1625,1500,9000
5250,0,375,5250,1625,1500,8750
5251,125,375,5375,1750,1500,9125
5252,125,375,5375,1625,1500,9000
5253,125,375,5250,1625,1500,8875
5254,125,375,5375,1625,1500,9000
5255,125,375,5375,1625,1500,9000
5256,125,375,5375,1750,1625,9250
5257,125,375,5250,1625,1625,9000
5258,125,375,5500,1625,1500,9125
5259,125,375,5250,1625,1500,8875
5260,125,375,5375,1750,1625,9250
5261,125,375,5375,1625,1500,9000
5262,125,375,5375,1750,1500,9125
5263,0,375,5250,1625,1500,8750
5264,125,375,5250,1625,1500,8875
5265,0,375,5375,1625,1500,8875
5266,125,375,5375,1625,1625,9125
5267,0,375,5250,1750,1500,8875
5268,125,375,5375,1750,1500,9125
5269,125,375,5375,1625,1500,9000
5270,125,375,5375,1750,1500,9125
5271,125,375,5375,1625,1625,9125
5272,125,375,5250,1750,1500,9000
5273,125,375,5375,1750,1625,9250
5274,0,375,5375,1625,1500,8875
5275,125,375,5375,1625,1500,9000
5276,125,500,5375,1750,1500,9250
5277,125,375,5375,1625,1500,9000
5278,125,500,5375,1750,1500,9250
5279,125,375,5250,1750,1625,9125
5280,0,375,5375,1750,1500,9000
5281,125,375,5375,1750,1500,9125
5282,125,375,5250,1625,1500,8875
5283,125,375,5250,1750,1500,9000
5284,125,375,5375,1625,1500,9000
5285,125,375,5375,1750,1500,9125
5286,0,375,5375,1625,1375,8750
5287,125,375,5875,1750,1500,9625
5288,125,375,5375,1750,1500,9125
5289,125,375,5500,1750,1500,9250
5290,125,500,5375,1750,1500,9250
5291,125,375,5250,1625,1500,8875
5292,125,500,5250,1750,1625,9250
5293,125,375,5375,1625,1500,9000
5294,125,375,5375,1625,1500,9000
5295,125,375,5375,1625,1625,9125
5296,125,375,5375,1625,1625,9125
5297,0,375,5375,1625,1500,8875
5298,125,375,5375,1625,1500,9000
5299,125,375,5375,1750,1625,9250
5300,125,375,5375,1625,1500,9000
5301,125,375,5250,1625,1500,8875
5302,125,375,5250,1625,1500,8875
5303,125,375,5375,1750,1500,9125
5304,125,375,5375,1750,1500,9125
5305,125,375,5375,1625,1500,9000
5306,125,375,5375,1625,1500,9000
5307,0,375,5375,1750,1500,9000
5308,125,375,5500,1625,1500,9125
5309,125,375,5375,1625,1500,9000
5310,125,375,5375,1750,1500,9125
5311,125,375,5375,1625,1500,9000
5312,125,500,5250,1625,1500,9000
5313,125,375,5375,1625,1500,9000
5314,125,375,5375,1750,1500,9125
5315,125,375,5375,1750,1500,9125
5316,125,375,5375,1625,1500,9000
5317,125,375,5375,1750,1500,9125
5318,0,375,5375,1625,1500,8875
5319,125,375,5500,1625,1500,9125
5320,125,375,5375,1625,1500,9000
5321,125,375,5375,1625,1500,9000
5322,125,375,5375,1625,1625,9125
5323,125,375,5250,1625,1500,8875
5324,125,375,5375,1625,1500,9000
5325,125,375,5250,1625,1500,8875
5326,0,375,5500,1750,1500,9125
5327,125,375,5250,1625,1375,8750
5328,125,375,5375,1625,1500,9000
5329,125,375,5375,1750,1625,9250
5330,125,375,5375,1625,1500,9000
5331,125,375,5250,1625,1500,8875
5332,125,500,5375,1750,1500,9250
5333,125,375,5375,1625,1500,9000
5334,125,375,5375,1625,1500,9000
5335,125,375,5375,1750,1625,9250
5336,125,375,5375,1625,1500,9000
5337,125,375,5250,1625,1500,8875
5338,125,500,5375,1625,1500,9125
5339,125,375,5250,1750,1500,9000
5340,0,375,5375,1750,1500,9000
5341,125,500,5375,1750,1500,9250
5342,125,500,5375,1625,1625,9250
5343,125,375,5375,1750,1625,9250
5344,125,375,5375,1625,1500,9000
5345,125,500,5375,1625,1500,9125
5346,125,375,5250,1625,1500,8875
5347,125,375,5375,1625,1625,9125
5348,125,375,5250,1625,1500,8875
5349,0,375,5500,1625,1500,9000
5350,125,375,5500,1500,1500,9000
5351,125,375,5375,1750,1500,9125
5352,125,500,5375,1625,1500,9125
5353,125,375,5375,1625,1500,9000
5354,0,375,5375,1625,1500,8875
5355,125,375,5375,1750,1625,9250
5356,0,375,5250,1625,1500,8750
5357,125,375,5375,1750,1625,9250
5358,0,375,5375,1625,1500,8875
5359,125,375,5500,1750,1500,9250
5360,125,375,5375,1625,1500,9000
5361,125,375,5250,1625,1625,9000
5362,125,375,5375,1625,1500,9000
5363,125,375,5375,1625,1500,9000
5364,125,375,5250,1625,1625,9000
5365,125,375,5375,1625,1500,9000
5366,125,375,5375,1625,1500,9000
5367,125,375,5250,1625,1500,8875
5368,125,375,5250,1625,1500,8875
5369,125,375,5375,1625,1500,9000
5370,125,500,5375,1625,1500,9125
5371,125,500,5250,1625,1500,9000
5372,125,375,5250,1625,1625,9000
5373,0,375,5500,1625,1500,9000
5374,125,375,5250,1625,1500,8875
5375,125,375,5250,1750,1500,9000
5376,125,375,5375,1750,1625,9250
5377,125,375,5375,1625,1500,9000
5378,125,375,5500,1625,1500,9125
5379,0,375,5375,1625,1625,9000
5380,125,375,5375,1750,1500,9125
5381,125,375,5375,1750,1625,9250
5382,125,375,5375,1750,1500,9125
5383,125,375,5375,1750,1500,9125
5384,125,375,5375,1625,1500,9000
5385,125,375,5375,1625,1500,9000
5386,125,375,5250,1625,1500,8875
5387,125,375,5375,1750,1500,9125
5388,125,375,5375,1625,1500,9000
5389,125,375,5375,1750,1500,9125
5390,125,375,5375,1625,1500,9000
5391,0,375,5500,1750,1500,9125
5392,125,375,5375,1750,1500,9125
5393,125,375,5500,1625,1500,9125
5394,125,375,5375,1625,1500,9000
5395,125,375,5375,1625,1500,9000
5396,125,375,5250,1625,1625,9000
5397,125,375,5500,1625,1500,9125
