t_s,release,victim,injected,c_obs,rampart_full,deadline_miss,shield_recovered
21784.49,2062,jfdctint,False,9150.0,25117.031,False,
21784.87,2063,fac,False,891.5,2439.197,False,
21785.27,2064,fir2dim,False,12921.0,14991.022,False,
21785.81,2065,fmref,False,755084.0,727400.933,True,
21786.2,2066,cosf,False,32233.0,59951.826,False,
21845.56,2067,test3,False,888448194.0,877025267.452,True,
21845.94,2068,jfdctint,False,8983.0,25117.031,False,
21846.3,2069,fac,False,994.0,2439.197,False,
21846.68,2070,fir2dim,False,13469.0,14991.022,False,
21847.2,2071,fmref,False,740731.0,727400.933,True,
21847.73,2072,cosf,False,32231.0,59951.826,False,
21905.67,2073,test3,False,873847963.5,877025267.452,False,
21906.05,2074,jfdctint,False,8890.5,25117.031,False,
21906.41,2075,fac,False,677.0,2439.197,False,
21906.79,2076,fir2dim,False,13689.5,14991.022,False,
21907.32,2077,fmref,False,745660.0,727400.933,True,
21907.71,2078,cosf,False,32006.5,59951.826,False,
21966.68,2079,test3,False,886899238.5,877025267.452,True,
21967.05,2080,jfdctint,False,9000.5,25117.031,False,
21967.42,2081,fac,False,813.5,2439.197,False,
21967.8,2082,fir2dim,False,13358.0,14991.022,False,
21968.33,2083,fmref,False,741065.0,727400.933,True,
21968.71,2084,cosf,False,31799.5,59951.826,False,
22034.19,2085,test3,False,875918666.0,877025267.452,False,
22034.87,2086,jfdctint,False,8587.0,25117.031,False,
22035.45,2087,fac,False,874.0,2439.197,False,
22035.85,2088,fir2dim,False,13854.0,14991.022,False,
22036.65,2089,fmref,False,717712.0,727400.933,False,
22037.36,2090,cosf,False,31285.5,59951.826,False,
22107.45,2091,test3,False,881707400.5,877025267.452,True,
22107.84,2092,jfdctint,False,8707.0,25117.031,False,
22108.22,2093,fac,False,960.5,2439.197,False,
22108.62,2094,fir2dim,False,13311.5,14991.022,False,
22109.16,2095,fmref,False,751731.5,727400.933,True,
22109.55,2096,cosf,False,32369.0,59951.826,False,
22186.76,2097,test3,False,881149269.5,877025267.452,True,
22187.14,2098,jfdctint,False,8746.0,25117.031,False,
22187.77,2099,fac,False,775.0,2439.197,False,
22188.28,2100,fir2dim,False,13702.0,14991.022,False,
22188.81,2101,fmref,False,725897.5,727400.933,False,
22189.42,2102,cosf,False,32456.5,59951.826,False,
22252.05,2103,test3,False,872504161.5,877025267.452,False,
22252.42,2104,jfdctint,False,9059.0,25117.031,False,
22252.8,2105,fac,False,902.0,2439.197,False,
22253.2,2106,fir2dim,False,13257.5,14991.022,False,
22253.61,2107,fmref,False,680948.5,727400.933,False,
22253.99,2108,cosf,False,32264.0,59951.826,False,
22313.18,2109,test3,False,866636021.0,877025267.452,False,
22313.56,2110,jfdctint,False,9210.0,25117.031,False,
22313.94,2111,fac,False,1043.0,2439.197,False,
22314.32,2112,fir2dim,False,13564.0,14991.022,False,
22314.86,2113,fmref,False,741794.5,727400.933,True,
22315.24,2114,cosf,False,31912.5,59951.826,False,
22376.49,2115,test3,False,880019636.0,877025267.452,True,
22376.9,2116,jfdctint,False,8749.0,25117.031,False,
22377.28,2117,fac,False,914.5,2439.197,False,
22377.69,2118,fir2dim,False,13226.0,14991.022,False,
22378.22,2119,fmref,False,738306.0,727400.933,True,
22378.59,2120,cosf,False,31991.5,59951.826,False,
22457.7,2121,test3,False,885032563.5,877025267.452,True,
22458.15,2122,jfdctint,False,8558.0,25117.031,False,
22458.52,2123,fac,False,937.5,2439.197,False,
22458.91,2124,fir2dim,False,13353.5,14991.022,False,
22459.44,2125,fmref,False,743015.0,727400.933,True,
22459.84,2126,cosf,False,31295.0,59951.826,False,
22524.01,2127,test3,False,886270618.0,877025267.452,True,
22524.59,2128,jfdctint,False,8590.0,25117.031,False,
22525.2,2129,fac,False,853.0,2439.197,False,
22525.65,2130,fir2dim,False,13237.0,14991.022,False,
22526.35,2131,fmref,False,700374.0,727400.933,False,
22527.04,2132,cosf,False,31255.5,59951.826,False,
22597.03,2133,test3,False,881688315.5,877025267.452,True,
22597.69,2134,jfdctint,False,9161.5,25117.031,False,
22598.03,2135,fac,False,872.0,2439.197,False,
22598.43,2136,fir2dim,False,13628.5,14991.022,False,
22598.97,2137,fmref,False,744378.5,727400.933,True,
22599.35,2138,cosf,False,32049.5,59951.826,False,
22668.37,2139,test3,False,883722670.5,877025267.452,True,
22668.76,2140,jfdctint,False,8733.0,25117.031,False,
22669.17,2141,fac,False,983.0,2439.197,False,
22669.57,2142,fir2dim,False,13036.0,14991.022,False,
22670.12,2143,fmref,False,740124.0,727400.933,True,
22670.5,2144,cosf,False,31967.0,59951.826,False,
22735.91,2145,test3,False,876023371.0,877025267.452,False,
22736.52,2146,jfdctint,False,9098.0,25117.031,False,
22736.89,2147,fac,False,706.5,2439.197,False,
22737.29,2148,fir2dim,False,13530.5,14991.022,False,
22737.82,2149,fmref,False,737475.5,727400.933,True,
22738.2,2150,cosf,False,32410.5,59951.826,False,
22797.33,2151,test3,False,878526333.0,877025267.452,True,
22797.7,2152,jfdctint,False,8549.0,25117.031,False,
22798.08,2153,fac,False,958.0,2439.197,False,
22798.48,2154,fir2dim,False,13311.0,14991.022,False,
22799.02,2155,fmref,False,737221.5,727400.933,True,
22799.4,2156,cosf,False,31998.5,59951.826,False,
22862.02,2157,test3,False,930669955.0,877025267.452,True,
22862.4,2158,jfdctint,False,9112.0,25117.031,False,
22862.77,2159,fac,False,974.5,2439.197,False,
22863.14,2160,fir2dim,False,13562.0,14991.022,False,
22863.97,2161,fmref,False,734750.5,727400.933,True,
22864.42,2162,cosf,False,31451.0,59951.826,False,
22926.19,2163,test3,False,883629470.0,877025267.452,True,
22926.56,2164,jfdctint,False,9149.5,25117.031,False,
22927.18,2165,fac,False,923.5,2439.197,False,
22927.57,2166,fir2dim,False,13573.5,14991.022,False,
22928.1,2167,fmref,False,735003.5,727400.933,True,
22928.48,2168,cosf,False,32149.0,59951.826,False,
22986.59,2169,test3,False,866418645.0,877025267.452,False,
22986.97,2170,jfdctint,False,9104.0,25117.031,False,
22987.35,2171,fac,False,1094.0,2439.197,False,
22987.75,2172,fir2dim,False,13343.5,14991.022,False,
22988.28,2173,fmref,False,741768.5,727400.933,True,
22988.66,2174,cosf,False,31966.5,59951.826,False,
23047.81,2175,test3,False,867147510.0,877025267.452,False,
23048.19,2176,jfdctint,False,9112.5,25117.031,False,
23048.56,2177,fac,False,1143.0,2439.197,False,
23048.94,2178,fir2dim,False,13454.0,14991.022,False,
23049.47,2179,fmref,False,739403.5,727400.933,True,
23049.85,2180,cosf,False,32123.0,59951.826,False,
23108.91,2181,test3,False,872151477.0,877025267.452,False,
23109.29,2182,jfdctint,False,9291.0,25117.031,False,
23109.66,2183,fac,False,910.5,2439.197,False,
23110.06,2184,fir2dim,False,12974.5,14991.022,False,
23110.88,2185,fmref,False,738062.0,727400.933,True,
23111.3,2186,cosf,False,32253.0,59951.826,False,
23173.67,2187,test3,False,930643725.0,877025267.452,True,
23174.05,2188,jfdctint,False,9099.5,25117.031,False,
23174.42,2189,fac,False,891.0,2439.197,False,
23174.83,2190,fir2dim,False,13092.5,14991.022,False,
23175.36,2191,fmref,False,741535.0,727400.933,True,
23175.75,2192,cosf,False,32208.5,59951.826,False,
23236.31,2193,test3,False,877942699.0,877025267.452,True,
23236.69,2194,jfdctint,False,9152.5,25117.031,False,
23237.06,2195,fac,False,946.5,2439.197,False,
23237.45,2196,fir2dim,False,13270.5,14991.022,False,
23237.99,2197,fmref,False,748640.5,727400.933,True,
23238.37,2198,cosf,False,31521.0,59951.826,False,
23302.72,2199,test3,False,909693045.5,877025267.452,True,
23303.09,2200,jfdctint,False,9301.5,25117.031,False,
23303.47,2201,fac,False,905.0,2439.197,False,
23303.85,2202,fir2dim,False,13110.5,14991.022,False,
23304.39,2203,fmref,False,741112.0,727400.933,True,
23304.77,2204,cosf,False,32065.0,59951.826,False,
23364.82,2205,test3,False,877389671.0,877025267.452,True,
23365.19,2206,jfdctint,False,8819.5,25117.031,False,
23365.58,2207,fac,False,931.0,2439.197,False,
23365.98,2208,fir2dim,False,13204.5,14991.022,False,
23366.5,2209,fmref,False,740068.0,727400.933,True,
23366.88,2210,cosf,False,31861.5,59951.826,False,
23426.2,2211,test3,False,877912916.0,877025267.452,True,
23426.58,2212,jfdctint,False,9291.0,25117.031,False,
23426.96,2213,fac,False,1123.0,2439.197,False,
23427.37,2214,fir2dim,False,13198.0,14991.022,False,
23427.9,2215,fmref,False,742841.0,727400.933,True,
23428.28,2216,cosf,False,31433.0,59951.826,False,
23490.94,2217,test3,False,890742487.0,877025267.452,True,
23491.31,2218,jfdctint,False,8579.0,25117.031,False,
23492.03,2219,fac,False,668.0,2439.197,False,
23492.64,2220,fir2dim,False,13495.5,14991.022,False,
23493.16,2221,fmref,False,744067.5,727400.933,True,
23493.54,2222,cosf,False,31913.5,59951.826,False,
23552.4,2223,test3,False,870056204.0,877025267.452,False,
23552.77,2224,jfdctint,False,9124.0,25117.031,False,
23553.14,2225,fac,False,699.5,2439.197,False,
23553.53,2226,fir2dim,False,13049.0,14991.022,False,
23554.07,2227,fmref,False,740797.5,727400.933,True,
23554.44,2228,cosf,False,32141.0,59951.826,False,
23613.64,2229,test3,False,872847677.0,877025267.452,False,
23614.01,2230,jfdctint,False,9247.5,25117.031,False,
23614.4,2231,fac,False,982.0,2439.197,False,
23614.8,2232,fir2dim,False,13339.0,14991.022,False,
23615.32,2233,fmref,False,734919.5,727400.933,True,
23615.71,2234,cosf,False,32177.5,59951.826,False,
23679.31,2235,test3,False,930826699.0,877025267.452,True,
23679.7,2236,jfdctint,False,8608.0,25117.031,False,
23680.07,2237,fac,False,683.0,2439.197,False,
23680.47,2238,fir2dim,False,13057.0,14991.022,False,
23681.01,2239,fmref,False,743757.5,727400.933,True,
23681.39,2240,cosf,False,32617.5,59951.826,False,
23741.64,2241,test3,False,876434769.5,877025267.452,False,
23742.02,2242,jfdctint,False,9278.0,25117.031,False,
23742.4,2243,fac,False,970.0,2439.197,False,
23742.79,2244,fir2dim,False,13581.5,14991.022,False,
23743.32,2245,fmref,False,743551.5,727400.933,True,
23743.7,2246,cosf,False,32128.0,59951.826,False,
23804.13,2247,test3,False,887772339.0,877025267.452,True,
23804.5,2248,jfdctint,False,9200.5,25117.031,False,
23804.88,2249,fac,False,758.5,2439.197,False,
23805.27,2250,fir2dim,False,13916.5,14991.022,False,
23805.81,2251,fmref,False,746203.0,727400.933,True,
23806.19,2252,cosf,False,31870.5,59951.826,False,
23870.32,2253,test3,False,922342286.0,877025267.452,True,
23870.7,2254,jfdctint,False,9119.5,25117.031,False,
23871.07,2255,fac,False,918.0,2439.197,False,
23871.49,2256,fir2dim,False,13760.5,14991.022,False,
23872.03,2257,fmref,False,746308.0,727400.933,True,
23872.44,2258,cosf,False,32001.0,59951.826,False,
23932.58,2259,test3,False,868502787.5,877025267.452,False,
23932.99,2260,jfdctint,False,9198.0,25117.031,False,
23933.37,2261,fac,False,889.5,2439.197,False,
23933.78,2262,fir2dim,False,13260.5,14991.022,False,
23934.31,2263,fmref,False,734318.0,727400.933,True,
23934.69,2264,cosf,False,32005.0,59951.826,False,
23994.99,2265,test3,False,881312512.5,877025267.452,True,
23995.39,2266,jfdctint,False,9132.0,25117.031,False,
23995.76,2267,fac,False,952.5,2439.197,False,
23996.16,2268,fir2dim,False,13154.0,14991.022,False,
23996.69,2269,fmref,False,736834.0,727400.933,True,
23997.07,2270,cosf,False,31750.0,59951.826,False,
24062.1,2271,test3,False,934713646.5,877025267.452,True,
24062.47,2272,jfdctint,False,8600.5,25117.031,False,
24062.85,2273,fac,False,923.5,2439.197,False,
24063.24,2274,fir2dim,False,13248.0,14991.022,False,
24063.78,2275,fmref,False,747463.0,727400.933,True,
24064.17,2276,cosf,False,32019.5,59951.826,False,
24124.37,2277,test3,False,880091055.0,877025267.452,True,
24124.74,2278,jfdctint,False,9126.5,25117.031,False,
24125.11,2279,fac,False,781.0,2439.197,False,
24125.52,2280,fir2dim,False,12969.0,14991.022,False,
24126.05,2281,fmref,False,745189.0,727400.933,True,
24126.42,2282,cosf,False,31996.5,59951.826,False,
24186.17,2283,test3,False,889629205.0,877025267.452,True,
24186.54,2284,jfdctint,False,8661.0,25117.031,False,
24186.92,2285,fac,False,963.0,2439.197,False,
24187.29,2286,fir2dim,False,13633.0,14991.022,False,
24187.83,2287,fmref,False,748802.0,727400.933,True,
24188.21,2288,cosf,False,32025.0,59951.826,False,
24249.92,2289,test3,False,911563116.0,877025267.452,True,
24250.3,2290,jfdctint,False,9399.5,25117.031,False,
24250.67,2291,fac,False,836.0,2439.197,False,
24251.05,2292,fir2dim,False,13596.5,14991.022,False,
24251.61,2293,fmref,False,742229.0,727400.933,True,
24251.99,2294,cosf,False,32103.0,59951.826,False,
24310.12,2295,test3,False,864757274.5,877025267.452,False,
24310.5,2296,jfdctint,False,9041.5,25117.031,False,
24310.86,2297,fac,False,1011.5,2439.197,False,
24311.27,2298,fir2dim,False,13294.5,14991.022,False,
24311.81,2299,fmref,False,747459.5,727400.933,True,
24312.21,2300,cosf,False,31904.5,59951.826,False,
24371.59,2301,test3,False,873385528.5,877025267.452,False,
24371.97,2302,jfdctint,False,8745.0,25117.031,False,
24372.35,2303,fac,False,1119.0,2439.197,False,
24372.82,2304,fir2dim,False,13765.5,14991.022,False,
24373.65,2305,fmref,False,741303.0,727400.933,True,
24374.05,2306,cosf,False,31331.0,59951.826,False,
24438.15,2307,test3,False,927524965.0,877025267.452,True,
24438.53,2308,jfdctint,False,9073.5,25117.031,False,
24438.91,2309,fac,False,1036.5,2439.197,False,
24439.31,2310,fir2dim,False,13076.5,14991.022,False,
24439.86,2311,fmref,False,748610.0,727400.933,True,
24440.24,2312,cosf,False,32172.0,59951.826,False,
24498.09,2313,test3,False,868493018.5,877025267.452,False,
24498.47,2314,jfdctint,False,9188.5,25117.031,False,
24498.85,2315,fac,False,857.0,2439.197,False,
24499.23,2316,fir2dim,False,13473.5,14991.022,False,
24499.64,2317,fmref,False,682840.0,727400.933,False,
24500.03,2318,cosf,False,32139.5,59951.826,False,
24560.89,2319,test3,False,901217171.5,877025267.452,True,
24561.44,2320,jfdctint,False,8576.0,25117.031,False,
24562.13,2321,fac,False,860.5,2439.197,False,
24562.83,2322,fir2dim,False,12961.0,14991.022,False,
24563.53,2323,fmref,False,736113.5,727400.933,True,
24564.07,2324,cosf,False,31410.5,59951.826,False,
24623.29,2325,test3,False,883007289.0,877025267.452,True,
24623.67,2326,jfdctint,False,8970.0,25117.031,False,
24624.04,2327,fac,False,1060.5,2439.197,False,
24624.42,2328,fir2dim,False,13668.0,14991.022,False,
24624.94,2329,fmref,False,739707.5,727400.933,True,
24625.32,2330,cosf,False,31587.5,59951.826,False,
24686.59,2331,test3,False,901865238.0,877025267.452,True,
24686.96,2332,jfdctint,False,9101.5,25117.031,False,
24687.35,2333,fac,False,911.0,2439.197,False,
24687.76,2334,fir2dim,False,13382.5,14991.022,False,
24688.31,2335,fmref,False,744350.5,727400.933,True,
24688.69,2336,cosf,False,31937.0,59951.826,False,
24753.55,2337,test3,False,934356575.0,877025267.452,True,
24753.93,2338,jfdctint,False,9297.5,25117.031,False,
24754.3,2339,fac,False,792.0,2439.197,False,
24754.7,2340,fir2dim,False,13402.5,14991.022,False,
24755.23,2341,fmref,False,747458.5,727400.933,True,
24755.61,2342,cosf,False,32292.5,59951.826,False,
24814.81,2343,test3,False,878109153.0,877025267.452,True,
24815.19,2344,jfdctint,False,9332.5,25117.031,False,
24815.56,2345,fac,False,737.5,2439.197,False,
24815.94,2346,fir2dim,False,13383.0,14991.022,False,
24816.5,2347,fmref,False,743401.5,727400.933,True,
24816.88,2348,cosf,False,31931.5,59951.826,False,
24877.45,2349,test3,False,882543401.5,877025267.452,True,
24877.82,2350,jfdctint,False,9249.5,25117.031,False,
24878.2,2351,fac,False,894.5,2439.197,False,
24878.61,2352,fir2dim,False,12899.5,14991.022,False,
24879.15,2353,fmref,False,739543.5,727400.933,True,
24879.53,2354,cosf,False,32108.5,59951.826,False,
24942.75,2355,test3,False,908886635.0,877025267.452,True,
24943.15,2356,jfdctint,False,9119.0,25117.031,False,
24943.53,2357,fac,False,975.5,2439.197,False,
24943.93,2358,fir2dim,False,13234.5,14991.022,False,
24944.46,2359,fmref,False,744726.5,727400.933,True,
24944.85,2360,cosf,False,32105.5,59951.826,False,
25003.89,2361,test3,False,878985504.0,877025267.452,True,
25004.26,2362,jfdctint,False,9186.5,25117.031,False,
25004.63,2363,fac,False,998.5,2439.197,False,
25005.02,2364,fir2dim,False,13525.0,14991.022,False,
25005.55,2365,fmref,False,739241.0,727400.933,True,
25005.93,2366,cosf,False,31944.0,59951.826,False,
25069.97,2367,test3,False,936737699.5,877025267.452,True,
25070.35,2368,jfdctint,False,9035.5,25117.031,False,
25070.72,2369,fac,False,859.0,2439.197,False,
25071.1,2370,fir2dim,False,13519.5,14991.022,False,
25071.64,2371,fmref,False,744475.0,727400.933,True,
25072.02,2372,cosf,False,32252.5,59951.826,False,
25133.02,2373,test3,False,881719530.0,877025267.452,True,
25133.4,2374,jfdctint,False,9226.5,25117.031,False,
25133.77,2375,fac,False,974.0,2439.197,False,
25134.17,2376,fir2dim,False,13580.0,14991.022,False,
25134.7,2377,fmref,False,749183.0,727400.933,True,
25135.07,2378,cosf,False,32069.5,59951.826,False,
25199.05,2379,test3,False,938212478.0,877025267.452,True,
25199.42,2380,jfdctint,False,8748.5,25117.031,False,
25199.79,2381,fac,False,807.0,2439.197,False,
25200.19,2382,fir2dim,False,13419.0,14991.022,False,
25200.72,2383,fmref,False,743467.0,727400.933,True,
25201.1,2384,cosf,False,31981.5,59951.826,False,
25260.77,2385,test3,False,881556241.5,877025267.452,True,
25261.15,2386,jfdctint,False,9058.0,25117.031,False,
25261.52,2387,fac,False,717.5,2439.197,False,
25261.89,2388,fir2dim,False,13574.5,14991.022,False,
25262.42,2389,fmref,False,743877.0,727400.933,True,
25262.8,2390,cosf,False,31622.0,59951.826,False,
25323.29,2391,test3,False,874814948.5,877025267.452,False,
25323.68,2392,jfdctint,False,8813.0,25117.031,False,
25324.06,2393,fac,False,906.0,2439.197,False,
25324.44,2394,fir2dim,False,13622.5,14991.022,False,
25324.97,2395,fmref,False,743882.5,727400.933,True,
25325.35,2396,cosf,False,31829.5,59951.826,False,
25398.6,2397,test3,False,878495648.0,877025267.452,True,
25399.3,2398,jfdctint,False,8627.0,25117.031,False,
25399.77,2399,fac,False,916.5,2439.197,False,
25400.26,2400,fir2dim,False,12790.0,14991.022,False,
25400.82,2401,fmref,False,721590.5,727400.933,False,
25401.18,2402,cosf,False,31235.0,59951.826,False,
25466.52,2403,test3,False,869012665.5,877025267.452,False,
25466.89,2404,jfdctint,False,9146.5,25117.031,False,
25467.27,2405,fac,False,855.5,2439.197,False,
25467.64,2406,fir2dim,False,13502.0,14991.022,False,
25468.17,2407,fmref,False,738908.0,727400.933,True,
25468.56,2408,cosf,False,32412.5,59951.826,False,
25539.75,2409,test3,False,864427259.0,877025267.452,False,
25540.13,2410,jfdctint,False,9070.5,25117.031,False,
25540.5,2411,fac,False,1049.0,2439.197,False,
25540.91,2412,fir2dim,False,13061.5,14991.022,False,
25541.44,2413,fmref,False,739643.5,727400.933,True,
25541.84,2414,cosf,False,31812.5,59951.826,False,
25613.88,2415,test3,False,868138907.0,877025267.452,False,
25614.26,2416,jfdctint,False,9118.5,25117.031,False,
25614.64,2417,fac,False,966.5,2439.197,False,
25615.01,2418,fir2dim,False,13007.5,14991.022,False,
25615.52,2419,fmref,False,742192.0,727400.933,True,
25615.9,2420,cosf,False,31842.5,59951.826,False,
25676.9,2421,test3,False,866961643.5,877025267.452,False,
25677.28,2422,jfdctint,False,9128.5,25117.031,False,
25677.65,2423,fac,False,918.5,2439.197,False,
25678.05,2424,fir2dim,False,13215.5,14991.022,False,
25678.58,2425,fmref,False,744470.0,727400.933,True,
25678.96,2426,cosf,False,31867.5,59951.826,False,
25739.99,2427,test3,False,894145834.0,877025267.452,True,
25740.37,2428,jfdctint,False,9391.5,25117.031,False,
25740.9,2429,fac,False,1091.0,2439.197,False,
25741.3,2430,fir2dim,False,13298.5,14991.022,False,
25741.83,2431,fmref,False,746658.5,727400.933,True,
25742.21,2432,cosf,False,31903.0,59951.826,False,
25801.85,2433,test3,False,862302408.5,877025267.452,False,
25802.25,2434,jfdctint,False,8525.5,25117.031,False,
25802.63,2435,fac,False,1127.0,2439.197,False,
25803.02,2436,fir2dim,False,13516.0,14991.022,False,
25803.55,2437,fmref,False,742239.5,727400.933,True,
25803.93,2438,cosf,False,32092.0,59951.826,False,
25865.18,2439,test3,False,890252157.5,877025267.452,True,
25865.87,2440,jfdctint,False,8725.5,25117.031,False,
25866.57,2441,fac,False,901.5,2439.197,False,
25867.13,2442,fir2dim,False,13169.0,14991.022,False,
25868.0,2443,fmref,False,738937.0,727400.933,True,
25868.39,2444,cosf,False,31578.0,59951.826,False,
25929.56,2445,test3,False,893448023.0,877025267.452,True,
25929.94,2446,jfdctint,False,9272.0,25117.031,False,
25930.31,2447,fac,False,843.5,2439.197,False,
25930.69,2448,fir2dim,False,13619.0,14991.022,False,
25931.23,2449,fmref,False,742640.0,727400.933,True,
25931.62,2450,cosf,False,32022.0,59951.826,False,
25992.74,2451,test3,False,884059140.0,877025267.452,True,
25993.1,2452,jfdctint,False,8667.5,25117.031,False,
25993.47,2453,fac,False,762.0,2439.197,False,
25993.87,2454,fir2dim,False,13578.5,14991.022,False,
25994.4,2455,fmref,False,742863.0,727400.933,True,
25994.78,2456,cosf,False,31956.5,59951.826,False,
26058.96,2457,test3,False,944238942.5,877025267.452,True,
26059.34,2458,jfdctint,False,9000.5,25117.031,False,
26059.72,2459,fac,False,717.0,2439.197,False,
26060.1,2460,fir2dim,False,13598.0,14991.022,False,
26060.63,2461,fmref,False,740192.0,727400.933,True,
26061.01,2462,cosf,False,32287.0,59951.826,False,
26121.21,2463,test3,False,885357980.5,877025267.452,True,
26121.59,2464,jfdctint,False,8770.5,25117.031,False,
26121.97,2465,fac,False,988.5,2439.197,False,
26122.38,2466,fir2dim,False,13304.5,14991.022,False,
26122.93,2467,fmref,False,749375.0,727400.933,True,
26123.31,2468,cosf,False,31994.5,59951.826,False,
26189.59,2469,test3,False,952919197.5,877025267.452,True,
26189.97,2470,jfdctint,False,9153.0,25117.031,False,
26190.34,2471,fac,False,844.5,2439.197,False,
26190.72,2472,fir2dim,False,13539.0,14991.022,False,
26191.24,2473,fmref,False,742506.0,727400.933,True,
26191.62,2474,cosf,False,32321.0,59951.826,False,
26251.9,2475,test3,False,884642144.0,877025267.452,True,
26252.31,2476,jfdctint,False,8930.5,25117.031,False,
26252.68,2477,fac,False,726.0,2439.197,False,
26253.07,2478,fir2dim,False,13463.0,14991.022,False,
26253.59,2479,fmref,False,739756.5,727400.933,True,
26253.98,2480,cosf,False,32221.0,59951.826,False,
26313.57,2481,test3,False,888682147.5,877025267.452,True,
26313.95,2482,jfdctint,False,9048.0,25117.031,False,
26314.32,2483,fac,False,719.5,2439.197,False,
26314.76,2484,fir2dim,False,13060.0,14991.022,False,
26315.3,2485,fmref,False,738360.0,727400.933,True,
26315.68,2486,cosf,False,32140.5,59951.826,False,
26376.2,2487,test3,False,912617468.0,877025267.452,True,
26376.58,2488,jfdctint,False,9175.0,25117.031,False,
26376.95,2489,fac,False,909.0,2439.197,False,
26377.36,2490,fir2dim,False,12983.0,14991.022,False,
26377.89,2491,fmref,False,737992.0,727400.933,True,
26378.27,2492,cosf,False,31805.0,59951.826,False,
26438.55,2493,test3,False,884430590.5,877025267.452,True,
26438.93,2494,jfdctint,False,9105.0,25117.031,False,
26439.31,2495,fac,False,888.0,2439.197,False,
26439.68,2496,fir2dim,False,13760.5,14991.022,False,
26440.21,2497,fmref,False,740181.5,727400.933,True,
26440.59,2498,cosf,False,31340.0,59951.826,False,
26499.74,2499,test3,False,870101176.5,877025267.452,False,
26500.31,2500,jfdctint,True,11004.5,25117.031,False,
26500.69,2501,fac,False,890.0,2439.197,False,True
26501.09,2502,fir2dim,False,12966.0,14991.022,False,
26501.62,2503,fmref,False,734364.5,727400.933,True,
26502.01,2504,cosf,False,32015.5,59951.826,False,
26565.05,2505,test3,False,919786273.5,877025267.452,True,
26565.42,2506,jfdctint,False,8781.5,25117.031,False,
26565.8,2507,fac,False,925.0,2439.197,False,
26566.18,2508,fir2dim,False,13568.0,14991.022,False,
26566.71,2509,fmref,False,741578.5,727400.933,True,
26567.11,2510,cosf,False,31799.5,59951.826,False,
26627.42,2511,test3,False,880883958.0,877025267.452,True,
26627.8,2512,jfdctint,False,9156.0,25117.031,False,
26628.18,2513,fac,False,901.5,2439.197,False,
26628.58,2514,fir2dim,False,13085.0,14991.022,False,
26629.12,2515,fmref,False,737458.5,727400.933,True,
26629.5,2516,cosf,False,32028.0,59951.826,False,
26689.81,2517,test3,False,891039240.5,877025267.452,True,
26690.2,2518,jfdctint,False,9070.5,25117.031,False,
26690.58,2519,fac,False,1108.5,2439.197,False,
26690.98,2520,fir2dim,False,13034.0,14991.022,False,
26691.51,2521,fmref,False,740884.5,727400.933,True,
26691.89,2522,cosf,False,31952.5,59951.826,False,
26753.98,2523,test3,False,904393805.5,877025267.452,True,
26754.35,2524,jfdctint,False,9095.0,25117.031,False,
26754.73,2525,fac,False,894.5,2439.197,False,
26755.11,2526,fir2dim,False,12988.0,14991.022,False,
26755.65,2527,fmref,False,743792.5,727400.933,True,
26756.05,2528,cosf,False,32571.0,59951.826,False,
26820.02,2529,test3,False,926373586.5,877025267.452,True,
26820.4,2530,jfdctint,False,9181.0,25117.031,False,
26820.78,2531,fac,False,942.0,2439.197,False,
26821.16,2532,fir2dim,False,13432.0,14991.022,False,
26821.69,2533,fmref,False,737818.0,727400.933,True,
26822.08,2534,cosf,False,31890.5,59951.826,False,
26886.79,2535,test3,False,943338818.5,877025267.452,True,
26887.17,2536,jfdctint,False,9160.0,25117.031,False,
26887.54,2537,fac,False,961.5,2439.197,False,
26887.94,2538,fir2dim,False,13183.5,14991.022,False,
26888.47,2539,fmref,False,744220.5,727400.933,True,
26888.85,2540,cosf,False,32068.5,59951.826,False,
26952.0,2541,test3,False,906470853.0,877025267.452,True,
26952.37,2542,jfdctint,False,8604.0,25117.031,False,
26952.74,2543,fac,False,959.5,2439.197,False,
26953.2,2544,fir2dim,False,13165.5,14991.022,False,
26953.72,2545,fmref,False,737221.0,727400.933,True,
26954.1,2546,cosf,False,32124.0,59951.826,False,
27012.17,2547,test3,False,864378658.0,877025267.452,False,
27012.57,2548,jfdctint,False,9201.0,25117.031,False,
27012.94,2549,fac,False,859.5,2439.197,False,
27013.32,2550,fir2dim,False,13523.0,14991.022,False,
27013.84,2551,fmref,False,735313.0,727400.933,True,
27014.22,2552,cosf,False,32096.5,59951.826,False,
27073.98,2553,test3,False,880962031.0,877025267.452,True,
27074.36,2554,jfdctint,False,9203.0,25117.031,False,
27074.72,2555,fac,False,733.5,2439.197,False,
27075.1,2556,fir2dim,False,13535.5,14991.022,False,
27075.63,2557,fmref,False,737760.0,727400.933,True,
27076.01,2558,cosf,False,31813.5,59951.826,False,
27139.23,2559,test3,False,906707743.5,877025267.452,True,
27139.6,2560,jfdctint,False,9314.0,25117.031,False,
27139.97,2561,fac,False,1068.0,2439.197,False,
27140.35,2562,fir2dim,False,13710.5,14991.022,False,
27140.88,2563,fmref,False,738454.0,727400.933,True,
27141.26,2564,cosf,False,32195.0,59951.826,False,
27202.71,2565,test3,False,908169977.5,877025267.452,True,
27203.08,2566,jfdctint,False,8864.0,25117.031,False,
27203.45,2567,fac,False,895.0,2439.197,False,
27203.85,2568,fir2dim,False,14128.0,14991.022,False,
