victim,i,triple,c_obs,rampart_add,rampart_full,violates_add,violates_full
rijndael_dec,11,adpcm_enc+matrix1+huff_enc,0,0.0,0.0,False,False
rijndael_dec,12,deg2rad+mpeg2+rijndael_dec,0,0.0,0.0,False,False
rijndael_dec,13,recursion+ludcmp+lms,0,0.0,0.0,False,False
rijndael_dec,14,cover+prime+anagram,0,0.0,0.0,False,False
rijndael_dec,15,ludcmp+huff_enc+cjpeg_wrbmp,0,0.0,0.0,False,False
rijndael_dec,16,isqrt+minver+prime,0,0.0,0.0,False,False
rijndael_dec,17,md5+recursion+st,0,0.0,0.0,False,False
rijndael_dec,18,fmref+cjpeg_transupp+sha,0,0.0,0.0,False,False
rijndael_dec,19,petrinet+cubic+ammunition,0,0.0,0.0,False,False
rijndael_enc,0,lms+pm+bitonic,0,0.0,0.0,False,False
rijndael_enc,1,cosf+adpcm_enc+h264_dec,0,0.0,0.0,False,False
rijndael_enc,2,fac+gsm_dec+cjpeg_transupp,0,0.0,0.0,False,False
rijndael_enc,3,gsm_dec+pm+countnegative,0,0.0,0.0,False,False
rijndael_enc,4,gsm_dec+insertsort+recursion,0,0.0,0.0,False,False
rijndael_enc,5,md5+huff_enc+susan,0,0.0,0.0,False,False
rijndael_enc,6,statemate+quicksort+prime,0,0.0,0.0,False,False
rijndael_enc,7,anagram+powerwindow+bsort,0,0.0,0.0,False,False
rijndael_enc,8,isqrt+countnegative+lift,0,0.0,0.0,False,False
rijndael_enc,9,fac+ndes+huff_enc,0,0.0,0.0,False,False
rijndael_enc,10,isqrt+fmref+fac,0,0.0,0.0,False,False
rijndael_enc,11,complex_updates+huff_dec+jfdctint,0,0.0,0.0,False,False
rijndael_enc,12,fft+jfdctint+filterbank,0,0.0,0.0,False,False
rijndael_enc,13,petrinet+recursion+susan,0,0.0,0.0,False,False
rijndael_enc,14,prime+petrinet+mpeg2,0,0.0,0.0,False,False
rijndael_enc,15,rijndael_enc+pm+deg2rad,0,0.0,0.0,False,False
rijndael_enc,16,md5+huff_enc+cosf,0,0.0,0.0,False,False
rijndael_enc,17,cubic+dijkstra+lift,0,0.0,0.0,False,False
rijndael_enc,18,epic+cover+recursion,0,0.0,0.0,False,False
rijndael_enc,19,duff+powerwindow+countnegative,0,0.0,0.0,False,False
sha,0,pm+powerwindow+iir,1458284.5,1503040.9,1571058.1,False,False
sha,1,fac+huff_enc+filterbank,1458955.5,1503040.9,1571058.1,False,False
sha,2,lift+rijndael_dec+prime,1457792.0,1503040.9,1571058.1,False,False
sha,3,dijkstra+duff+bitonic,1473500.0,1503040.9,1571058.1,False,False
sha,4,lms+petrinet+jfdctint,1453190.5,1503040.9,1571058.1,False,False
sha,5,fmref+g723_enc+sha,1463720.5,1503040.9,1571058.1,False,False
sha,6,filterbank+recursion+rijndael_enc,1473936.5,1503040.9,1571058.1,False,False
sha,7,cjpeg_transupp+duff+ammunition,1475915.5,1503040.9,1571058.1,False,False
sha,8,duff+powerwindow+binarysearch,1462509.0,1503040.9,1571058.1,False,False
sha,9,filterbank+h264_dec+mpeg2,1468821.0,1503040.9,1571058.1,False,False
sha,10,deg2rad+quicksort+huff_enc,1470138.5,1503040.9,1571058.1,False,False
sha,11,countnegative+cosf+sha,1459633.0,1503040.9,1571058.1,False,False
sha,12,jfdctint+dijkstra+lift,1463671.0,1503040.9,1571058.1,False,False
sha,13,pm+dijkstra+bsort,1467158.0,1503040.9,1571058.1,False,False
sha,14,bitcount+md5+quicksort,1464279.5,1503040.9,1571058.1,False,False
sha,15,ludcmp+cubic+anagram,1455148.5,1503040.9,1571058.1,False,False
sha,16,ndes+isqrt+cover,1456208.0,1503040.9,1571058.1,False,False
sha,17,minver+cover+anagram,1464112.0,1503040.9,1571058.1,False,False
sha,18,bitcount+gsm_dec+fft,1465831.5,1503040.9,1571058.1,False,False
sha,19,powerwindow+huff_enc+bitcount,1473299.0,1503040.9,1571058.1,False,False
st,0,petrinet+recursion+bsort,94769.5,96432.3,97308.0,False,False
st,1,adpcm_dec+lift+cjpeg_wrbmp,94872.0,96432.3,97308.0,False,False
st,2,gsm_dec+mpeg2+test3,94829.5,96432.3,97308.0,False,False
st,3,test3+huff_enc+mpeg2,94658.0,96432.3,97308.0,False,False
st,4,cosf+rad2deg+duff,94886.5,96432.3,97308.0,False,False
st,5,fac+duff+mpeg2,95105.5,96432.3,97308.0,False,False
st,6,anagram+recursion+binarysearch,94614.0,96432.3,97308.0,False,False
st,7,mpeg2+lms+cover,95154.0,96432.3,97308.0,False,False
st,8,jfdctint+quicksort+prime,94752.0,96432.3,97308.0,False,False
st,9,statemate+ammunition+complex_updates,94746.5,96432.3,97308.0,False,False
st,10,gsm_dec+test3+st,95068.5,96432.3,97308.0,False,False
st,11,complex_updates+ammunition+st,94843.0,96432.3,97308.0,False,False
st,12,g723_enc+rijndael_dec+iir,94789.0,96432.3,97308.0,False,False
st,13,complex_updates+quicksort+susan,94821.0,96432.3,97308.0,False,False
st,14,duff+test3+ammunition,94862.0,96432.3,97308.0,False,False
st,15,adpcm_dec+epic+lms,94858.0,96432.3,97308.0,False,False
st,16,matrix1+bitcount+fft,94796.5,96432.3,97308.0,False,False
st,17,duff+huff_dec+mpeg2,94869.0,96432.3,97308.0,False,False
st,18,jfdctint+isqrt+iir,95196.0,96432.3,97308.0,False,False
st,19,test3+bsort+statemate,95051.0,96432.3,97308.0,False,False
statemate,0,insertsort+huff_dec+dijkstra,23780.0,24269.9,24269.9,False,False
statemate,1,cosf+rijndael_enc+bitonic,24594.5,24269.9,24269.9,True,True
statemate,2,fft+cjpeg_wrbmp+prime,23766.5,24269.9,24269.9,False,False
statemate,3,huff_dec+mpeg2+deg2rad,24306.5,24269.9,24269.9,True,True
statemate,4,powerwindow+complex_updates+adpcm_dec,23775.5,24269.9,24269.9,False,False
statemate,5,quicksort+fft+rijndael_dec,23705.5,24269.9,24269.9,False,False
statemate,6,duff+lms+petrinet,23761.0,24269.9,24269.9,False,False
statemate,7,rad2deg+cosf+complex_updates,23723.5,24269.9,24269.9,False,False
statemate,8,md5+statemate+minver,23761.5,24269.9,24269.9,False,False
statemate,9,g723_enc+sha+gsm_enc,23765.0,24269.9,24269.9,False,False
statemate,10,insertsort+fac+binarysearch,23753.0,24269.9,24269.9,False,False
statemate,11,g723_enc+ndes+bitcount,23756.0,24269.9,24269.9,False,False
statemate,12,complex_updates+bsort+huff_enc,23779.0,24269.9,24269.9,False,False
statemate,13,fac+cubic+adpcm_dec,23730.5,24269.9,24269.9,False,False
statemate,14,deg2rad+fmref+cubic,23742.5,24269.9,24269.9,False,False
statemate,15,h264_dec+rad2deg+dijkstra,23775.5,24269.9,24269.9,False,False
statemate,16,fft+epic+ludcmp,23745.0,24269.9,24269.9,False,False
statemate,17,prime+lms+adpcm_dec,23766.5,24269.9,24269.9,False,False
statemate,18,deg2rad+mpeg2+fir2dim,23816.0,24269.9,24269.9,False,False
statemate,19,pm+cubic+anagram,23711.0,24269.9,24269.9,False,False
susan,0,ndes+bitonic+huff_dec,30862143.0,31684845.0,31854352.3,False,False
susan,1,epic+cjpeg_wrbmp+g723_enc,30837992.0,31684845.0,31854352.3,False,False
susan,2,petrinet+insertsort+test3,30656479.0,31684845.0,31854352.3,False,False
susan,3,powerwindow+recursion+epic,30818864.0,31684845.0,31854352.3,False,False
susan,4,pm+bitonic+minver,30846232.0,31684845.0,31854352.3,False,False
susan,5,duff+fir2dim+md5,30653402.0,31684845.0,31854352.3,False,False
susan,6,cover+bsort+huff_enc,30839759.0,31684845.0,31854352.3,False,False
susan,7,cjpeg_transupp+huff_dec+quicksort,30682901.5,31684845.0,31854352.3,False,False
susan,8,matrix1+fir2dim+gsm_dec,30681255.5,31684845.0,31854352.3,False,False
susan,9,pm+lift+huff_enc,30829110.5,31684845.0,31854352.3,False,False
susan,10,rad2deg+jfdctint+rijndael_enc,30797115.0,31684845.0,31854352.3,False,False
susan,11,ndes+sha+countnegative,30709959.0,31684845.0,31854352.3,False,False
susan,12,rad2deg+cubic+petrinet,30818718.0,31684845.0,31854352.3,False,False
susan,13,rad2deg+matrix1+susan,30750882.5,31684845.0,31854352.3,False,False
susan,14,rijndael_dec+binarysearch+isqrt,30874258.5,31684845.0,31854352.3,False,False
susan,15,h264_dec+isqrt+powerwindow,30945919.0,31684845.0,31854352.3,False,False
susan,16,fir2dim+audiobeam+lms,30672750.0,31684845.0,31854352.3,False,False
susan,17,bitonic+anagram+st,30676681.5,31684845.0,31854352.3,False,False
susan,18,lift+insertsort+cosf,30757369.5,31684845.0,31854352.3,False,False
susan,19,lms+jfdctint+cjpeg_transupp,30735789.0,31684845.0,31854352.3,False,False
test3,0,cjpeg_wrbmp+fac+statemate,212493306.0,224740593.3,224740593.3,False,False
test3,1,isqrt+h264_dec+bitonic,212497807.5,224740593.3,224740593.3,False,False
test3,2,petrinet+countnegative+powerwindow,213061440.5,224740593.3,224740593.3,False,False
test3,3,ludcmp+iir+binarysearch,212460658.0,224740593.3,224740593.3,False,False
test3,4,insertsort+h264_dec+rijndael_enc,212502303.5,224740593.3,224740593.3,False,False
test3,5,anagram+huff_dec+bsort,212474589.5,224740593.3,224740593.3,False,False
test3,6,insertsort+gsm_dec+huff_dec,212493370.0,224740593.3,224740593.3,False,False
test3,7,lms+anagram+lift,212498710.0,224740593.3,224740593.3,False,False
test3,8,huff_dec+petrinet+rijndael_enc,212487736.5,224740593.3,224740593.3,False,False
test3,9,epic+prime+adpcm_enc,212500402.5,224740593.3,224740593.3,False,False
test3,10,g723_enc+deg2rad+sha,212489290.0,224740593.3,224740593.3,False,False
test3,11,adpcm_dec+quicksort+countnegative,212488602.5,224740593.3,224740593.3,False,False
test3,12,ludcmp+audiobeam+ammunition,212506981.5,224740593.3,224740593.3,False,False
test3,13,gsm_enc+filterbank+pm,218789690.5,224740593.3,224740593.3,False,False
test3,14,audiobeam+jfdctint+anagram,212479841.5,224740593.3,224740593.3,False,False
test3,15,audiobeam+huff_enc+ammunition,212492476.5,224740593.3,224740593.3,False,False
test3,16,duff+gsm_dec+complex_updates,217476880.0,224740593.3,224740593.3,False,False
test3,17,recursion+bsort+mpeg2,217453731.5,224740593.3,224740593.3,False,False
test3,18,prime+mpeg2+gsm_dec,219457075.0,224740593.3,224740593.3,False,False
test3,19,fir2dim+fmref+h264_dec,212492609.0,224740593.3,224740593.3,False,False
